NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
449	2.04	0.02	1.087	0.046	0.0	1.0	60000.0
450	0.239	0.002	0.128	0.005	0.0	1.0	20000.0
451	0.103	0.001	0.069	0.003	0.0	1.0	30000.0
452	0.045	0.001	0.027	0.001	0.0	1.0	30000.0
453	2.965	0.029	1.623	0.069	0.0	1.0	60000.0
454	0.922	0.009	0.53	0.023	0.0	1.0	60000.0
455	4.193	0.041	2.075	0.087	0.0	1.0	60000.0
456	2.763	0.027	1.59	0.067	0.0	1.0	50000.0
457	0.203	0.002	0.139	0.006	0.0	1.0	50000.0
458	0.468	0.004	0.318	0.013	0.0	1.0	20000.0
459	0.211	0.002	0.13	0.006	0.0	1.0	20000.0
460	0.651	0.006	0.367	0.015	0.0	1.0	40000.0
461	0.002	0.0	0.001	0.0	0.0	1.0	40000.0
462	0.004	0.0	0.002	0.0	0.0	1.0	20000.0
463	0.086	0.001	0.056	0.002	0.0	1.0	20000.0
464	1.911	0.018	0.89	0.037	0.0	1.0	20000.0
465	0.048	0.001	0.025	0.001	0.0	1.0	30000.0
466	0.147	0.001	0.091	0.004	0.0	1.0	30000.0
467	0.4	0.004	0.26	0.011	0.0	1.0	40000.0
468	3.474	0.034	1.469	0.063	0.0	1.0	30000.0
469	1.054	0.01	0.544	0.023	0.0	1.0	50000.0
470	0.6	0.006	0.296	0.013	0.0	1.0	40000.0
471	0.553	0.005	0.387	0.017	0.0	1.0	20000.0
472	0.0	0.0	0.0	0.0	0.0	1.0	30000.0
473	0.0	0.0	0.0	0.0	0.0	1.0	50000.0
474	0.296	0.003	0.157	0.007	0.0	1.0	40000.0
475	0.055	0.001	0.034	0.001	0.0	1.0	30000.0
476	0.352	0.004	0.188	0.008	0.0	1.0	60000.0
477	0.32	0.003	0.169	0.007	0.0	1.0	60000.0
478	0.47	0.005	0.305	0.013	0.0	1.0	30000.0
479	0.297	0.003	0.147	0.006	0.0	1.0	40000.0
480	0.0	0.0	0.0	0.0	0.0	1.0	20000.0
481	0.871	0.008	0.549	0.023	0.0	1.0	50000.0
482	2.248	0.022	1.572	0.067	0.0	1.0	30000.0
483	1.482	0.015	0.861	0.036	0.0	1.0	110000.0
484	0.186	0.002	0.093	0.004	0.0	1.0	30000.0
485	1.871	0.018	1.167	0.05	0.0	1.0	90000.0
486	0.507	0.005	0.319	0.013	0.0	1.0	30000.0
487	0.386	0.004	0.256	0.011	0.0	1.0	50000.0
488	0.461	0.004	0.299	0.013	0.0	1.0	50000.0
489	0.834	0.008	0.517	0.022	0.0	1.0	30000.0
490	1.396	0.014	0.609	0.025	0.0	1.0	40000.0
491	0.673	0.007	0.418	0.018	0.0	1.0	20000.0
492	0.224	0.002	0.132	0.006	0.0	1.0	60000.0
493	0.572	0.005	0.356	0.015	0.0	1.0	40000.0
494	0.762	0.007	0.445	0.019	0.0	1.0	30000.0
495	0.0	0.0	0.0	0.0	0.0	1.0	30000.0
496	0.221	0.002	0.136	0.006	0.0	1.0	90000.0
497	2.235	0.022	1.039	0.044	0.0	1.0	30000.0
498	0.046	0.0	0.028	0.001	0.0	1.0	50000.0
499	0.568	0.006	0.304	0.013	0.0	1.0	20000.0
500	2.635	0.026	1.123	0.048	0.0	1.0	70000.0
