NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
449	357.702	11.717	51.571	8.694	0.014	0.994	20000.0
450	397.315	13.016	58.978	9.95	0.016	0.993	20000.0
451	333.332	10.927	50.508	8.367	0.013	0.996	20000.0
452	370.111	12.118	59.353	9.893	0.014	0.994	20000.0
453	361.367	11.812	56.611	9.623	0.013	0.994	20000.0
454	357.348	11.705	52.514	9.068	0.015	0.994	30000.0
455	351.658	11.516	55.392	9.265	0.013	0.995	20000.0
456	391.416	12.817	60.571	10.165	0.016	0.993	20000.0
457	345.934	11.332	49.814	8.123	0.013	0.995	20000.0
458	356.052	11.667	55.503	9.408	0.014	0.994	20000.0
459	332.271	10.881	51.002	8.72	0.013	0.994	20000.0
460	327.462	10.731	49.938	8.374	0.013	0.995	20000.0
461	327.287	10.712	49.288	8.364	0.012	0.995	20000.0
462	353.361	11.569	50.601	8.543	0.015	0.995	20000.0
463	336.618	11.03	51.251	8.767	0.012	0.995	20000.0
464	380.507	12.464	57.013	9.624	0.015	0.993	20000.0
465	360.985	11.82	52.586	9.078	0.014	0.994	20000.0
466	358.287	11.727	54.91	9.169	0.014	0.995	20000.0
467	344.18	11.275	51.735	8.798	0.014	0.994	20000.0
468	345.94	11.311	50.043	8.492	0.013	0.995	20000.0
469	351.54	11.495	60.46	10.14	0.013	0.994	20000.0
470	336.541	11.029	52.294	8.77	0.011	0.995	20000.0
471	345.34	11.31	51.843	8.798	0.014	0.995	20000.0
472	365.514	11.961	54.149	9.177	0.015	0.994	20000.0
473	372.832	12.189	54.602	9.197	0.015	0.994	20000.0
474	388.816	12.722	59.065	10.222	0.016	0.993	20000.0
475	355.384	11.631	52.358	8.856	0.014	0.994	20000.0
476	349.466	11.438	50.314	8.502	0.013	0.995	20000.0
477	326.666	10.718	52.073	8.851	0.011	0.994	20000.0
478	403.901	13.221	58.477	9.935	0.016	0.993	20000.0
479	359.268	11.775	53.54	8.782	0.014	0.995	20000.0
480	361.907	11.846	52.185	8.741	0.014	0.994	20000.0
481	332.399	10.89	50.499	8.684	0.012	0.995	20000.0
482	326.254	10.685	47.772	8.114	0.012	0.996	20000.0
483	372.984	12.215	56.891	9.441	0.014	0.995	20000.0
484	394.468	12.903	64.065	10.826	0.015	0.992	20000.0
485	348.721	11.415	52.157	8.778	0.012	0.995	20000.0
486	370.669	12.116	61.28	10.207	0.014	0.993	20000.0
487	357.319	11.699	52.228	8.866	0.014	0.994	20000.0
488	393.07	12.859	57.764	9.726	0.016	0.993	20000.0
489	377.788	12.375	64.602	10.884	0.015	0.993	20000.0
490	341.86	11.202	52.211	8.735	0.013	0.995	20000.0
491	395.505	12.942	60.526	10.335	0.016	0.992	30000.0
492	362.497	11.864	52.692	8.881	0.014	0.994	20000.0
493	377.558	12.349	56.74	9.418	0.015	0.994	20000.0
494	355.877	11.653	53.282	9.016	0.015	0.994	20000.0
495	393.794	12.879	58.32	9.683	0.016	0.993	20000.0
496	333.06	10.907	49.394	8.229	0.012	0.995	20000.0
497	356.345	11.659	56.228	9.707	0.013	0.993	20000.0
498	373.019	12.21	53.237	9.077	0.016	0.994	20000.0
499	396.853	12.984	65.567	11.148	0.015	0.993	20000.0
500	342.497	11.217	52.719	9.101	0.013	0.995	20000.0
