NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
449	0.005	0.0	0.002	0.0	0.0	1.0	20000.0
450	0.024	0.0	0.009	0.0	0.0	1.0	40000.0
451	0.014	0.0	0.005	0.0	0.0	1.0	30000.0
452	0.004	0.0	0.001	0.0	0.0	1.0	40000.0
453	0.012	0.0	0.003	0.0	0.0	1.0	40000.0
454	0.475	0.001	0.192	0.003	0.0	1.0	20000.0
455	0.009	0.0	0.003	0.0	0.0	1.0	50000.0
456	1.32	0.002	0.505	0.007	0.0	1.0	20000.0
457	2.385	0.004	1.492	0.022	0.0	1.0	30000.0
458	0.455	0.001	0.153	0.002	0.0	1.0	40000.0
459	0.217	0.0	0.068	0.001	0.0	1.0	30000.0
460	0.006	0.0	0.001	0.0	0.0	1.0	20000.0
461	0.004	0.0	0.002	0.0	0.0	1.0	20000.0
462	0.865	0.001	0.439	0.006	0.0	1.0	30000.0
463	0.006	0.0	0.002	0.0	0.0	1.0	20000.0
464	0.004	0.0	0.001	0.0	0.0	1.0	40000.0
465	0.002	0.0	0.001	0.0	0.0	1.0	30000.0
466	0.789	0.001	0.334	0.005	0.0	1.0	20000.0
467	0.032	0.0	0.011	0.0	0.0	1.0	30000.0
468	0.004	0.0	0.001	0.0	0.0	1.0	20000.0
469	0.006	0.0	0.001	0.0	0.0	1.0	20000.0
470	0.006	0.0	0.002	0.0	0.0	1.0	30000.0
471	0.003	0.0	0.001	0.0	0.0	1.0	20000.0
472	0.008	0.0	0.003	0.0	0.0	1.0	40000.0
473	0.021	0.0	0.013	0.0	0.0	1.0	20000.0
474	0.006	0.0	0.003	0.0	0.0	1.0	20000.0
475	0.015	0.0	0.005	0.0	0.0	1.0	40000.0
476	0.009	0.0	0.002	0.0	0.0	1.0	40000.0
477	0.118	0.0	0.043	0.001	0.0	1.0	30000.0
478	0.016	0.0	0.007	0.0	0.0	1.0	30000.0
479	0.002	0.0	0.0	0.0	0.0	1.0	20000.0
480	0.003	0.0	0.002	0.0	0.0	1.0	20000.0
481	0.218	0.0	0.108	0.002	0.0	1.0	30000.0
482	0.972	0.002	0.452	0.007	0.0	1.0	30000.0
483	0.004	0.0	0.001	0.0	0.0	1.0	30000.0
484	0.362	0.001	0.161	0.002	0.0	1.0	30000.0
485	0.003	0.0	0.001	0.0	0.0	1.0	20000.0
486	0.005	0.0	0.002	0.0	0.0	1.0	30000.0
487	1.672	0.003	0.646	0.01	0.0	1.0	30000.0
488	0.424	0.001	0.162	0.002	0.0	1.0	30000.0
489	1.523	0.003	0.791	0.011	0.0	1.0	40000.0
490	0.005	0.0	0.003	0.0	0.0	1.0	30000.0
491	0.38	0.001	0.13	0.002	0.0	1.0	20000.0
492	0.403	0.001	0.158	0.002	0.0	1.0	20000.0
493	0.276	0.001	0.097	0.001	0.0	1.0	30000.0
494	0.002	0.0	0.0	0.0	0.0	1.0	20000.0
495	0.007	0.0	0.002	0.0	0.0	1.0	40000.0
496	0.013	0.0	0.004	0.0	0.0	1.0	20000.0
497	0.895	0.001	0.348	0.005	0.0	1.0	20000.0
498	0.224	0.0	0.137	0.002	0.0	1.0	20000.0
499	1.029	0.002	0.373	0.005	0.0	1.0	40000.0
500	0.411	0.001	0.136	0.002	0.0	1.0	30000.0
